"Year","OSHPD ID","Facility Name","County Name","ER Service Level Desc","Type","Count"
2015,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Admit",7711
2015,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Visit",28406
2016,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Admit",8120
2016,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Visit",30036
2017,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Admit",8734
2017,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Visit",32457
2018,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Admit",8397
2018,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Visit",33005
2013,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",9940
2013,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",56604
2014,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",9662
2014,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",58819
2015,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",8564
2015,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",58187
2016,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",8860
2016,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",56970
2017,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",7561
2017,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",54570
2018,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",7171
2018,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",48897
2013,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Admit",13514
2013,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Visit",51851
2014,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Admit",14668
2014,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Visit",54450
2015,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Admit",15274
2015,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Visit",55790
2016,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Admit",14117
2016,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Visit",57637
2017,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Admit",11686
2017,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Visit",58356
2018,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Admit",7643
2018,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Visit",53796
2013,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",9487
2013,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",48278
2014,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",9995
2014,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",54174
2015,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",10646
2015,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",57430
2016,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",10683
2016,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",59005
2017,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",11396
2017,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",59272
2018,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",11618
2018,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",58337
2013,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Admit",3466
2013,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Visit",24441
2014,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Admit",3663
2014,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Visit",25370
2015,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Admit",3615
2015,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Visit",28269
2016,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Admit",3772
2016,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Visit",28721
2017,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Admit",3619
2017,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Visit",30173
2018,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Admit",3786
2018,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Visit",28656
2015,106371256,"SCRIPPS GREEN HOSPITAL","SAN DIEGO","NOT APPLICABLE","ED_Admit",3
2015,106371256,"SCRIPPS GREEN HOSPITAL","SAN DIEGO","NOT APPLICABLE","ED_Visit",0
2013,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Admit",5544
2013,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Visit",33393
2014,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Admit",6290
2014,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Visit",35678
2015,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Admit",6890
2015,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Visit",39597
2016,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Admit",7712
2016,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Visit",40930
2017,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Admit",7270
2017,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Visit",40843
2018,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Admit",7762
2018,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Visit",40617
2013,106380857,"KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Admit",4433
2013,106380857,"KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Visit",28264
2014,106380857,"KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Admit",4496
2014,106380857,"KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Visit",29511
2015,106380857,"KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Admit",4339
2015,106380857,"KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Visit",31672
2016,106380857,"KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Admit",4358
2016,106380857,"KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Visit",33184
2017,106380857,"KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Admit",5110
2017,106380857,"KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Visit",34734
2018,106380857,"KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Admit",5129
2018,106380857,"KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Visit",34888
2013,106380929,"CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",8162
2013,106380929,"CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",30034
2014,106380929,"CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",8025
2014,106380929,"CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",29447
2015,106380929,"CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",8643
2015,106380929,"CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",30252
2016,106380929,"CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",8306
2016,106380929,"CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",27980
2017,106380929,"CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",7901
2017,106380929,"CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",27313
2018,106380929,"CALIFORNIA PACIFIC MEDICAL CENTER - D/P APH","SAN FRANCISCO","BASIC","ED_Admit",7685
2018,106380929,"CALIFORNIA PACIFIC MEDICAL CENTER - D/P APH","SAN FRANCISCO","BASIC","ED_Visit",25158
2013,106380933,"CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",1519
2013,106380933,"CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",12690
2014,106380933,"CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",1633
2014,106380933,"CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",12963
2015,106380933,"CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",1804
2015,106380933,"CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",13735
2016,106380933,"CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",1768
2016,106380933,"CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",13485
2017,106380933,"CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",1639
2017,106380933,"CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",12833
2018,106380933,"CALIFORNIA PACIFIC MEDICAL CENTER - DAVIES CAMPUS HOSPITAL","SAN FRANCISCO","BASIC","ED_Admit",1650
2018,106380933,"CALIFORNIA PACIFIC MEDICAL CENTER - DAVIES CAMPUS HOSPITAL","SAN FRANCISCO","BASIC","ED_Visit",11728
2013,106380939,"PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER","SAN FRANCISCO","COMPREHENSIVE","ED_Admit",10960
2013,106380939,"PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER","SAN FRANCISCO","COMPREHENSIVE","ED_Visit",42771
2014,106380939,"PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER","SAN FRANCISCO","COMPREHENSIVE","ED_Admit",10643
2014,106380939,"PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER","SAN FRANCISCO","COMPREHENSIVE","ED_Visit",47159
2015,106380939,"PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER","SAN FRANCISCO","COMPREHENSIVE","ED_Admit",10924
2015,106380939,"PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER","SAN FRANCISCO","COMPREHENSIVE","ED_Visit",55937
2016,106380939,"PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER","SAN FRANCISCO","COMPREHENSIVE","ED_Admit",10813
2016,106380939,"PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER","SAN FRANCISCO","COMPREHENSIVE","ED_Visit",61903
2017,106380939,"PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER","SAN FRANCISCO","COMPREHENSIVE","ED_Admit",11541
2017,106380939,"PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER","SAN FRANCISCO","COMPREHENSIVE","ED_Visit",65164
2018,106380939,"PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER","SAN FRANCISCO","COMPREHENSIVE","ED_Admit",13399
2018,106380939,"PRISCILLA CHAN & MARK ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER","SAN FRANCISCO","COMPREHENSIVE","ED_Visit",68790
2013,106380960,"ST. FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","BASIC","ED_Admit",3528
2013,106380960,"ST. FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","BASIC","ED_Visit",28999
2014,106380960,"ST. FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","BASIC","ED_Admit",3461
2014,106380960,"ST. FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","BASIC","ED_Visit",29658
2015,106380960,"ST. FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","BASIC","ED_Admit",3491
2015,106380960,"ST. FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","BASIC","ED_Visit",32076
2016,106380960,"ST. FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","BASIC","ED_Admit",3482
2016,106380960,"ST. FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","BASIC","ED_Visit",33448
2017,106380960,"ST. FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","BASIC","ED_Admit",3310
2017,106380960,"ST. FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","BASIC","ED_Visit",30705
2018,106380960,"ST. FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","BASIC","ED_Admit",3065
2018,106380960,"ST. FRANCIS MEMORIAL HOSPITAL","SAN FRANCISCO","BASIC","ED_Visit",29703
2013,106380964,"CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",2002
2013,106380964,"CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",24528
2014,106380964,"CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",1950
2014,106380964,"CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",23235
2015,106380964,"CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",2167
2015,106380964,"CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",23364
2016,106380964,"CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",2159
2016,106380964,"CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",23202
2017,106380964,"CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",2114
2017,106380964,"CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",21256
2018,106380964,"CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",1352
2018,106380964,"CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",13070
2013,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Admit",3124
2013,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Visit",14426
2014,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Admit",2533
2014,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Visit",15075
2015,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Admit",2639
2015,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Visit",16211
2016,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Admit",2891
2016,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Visit",16159
2017,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Admit",2912
2017,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Visit",15161
2018,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Admit",2774
2018,106380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO","SAN FRANCISCO","BASIC","ED_Visit",13753
2013,106381154,"UCSF MEDICAL CENTER","SAN FRANCISCO","BASIC","ED_Admit",8786
2013,106381154,"UCSF MEDICAL CENTER","SAN FRANCISCO","BASIC","ED_Visit",29406
2014,106381154,"UCSF MEDICAL CENTER","SAN FRANCISCO","BASIC","ED_Admit",9201
2014,106381154,"UCSF MEDICAL CENTER","SAN FRANCISCO","BASIC","ED_Visit",33011
2015,106381154,"UCSF MEDICAL CENTER","SAN FRANCISCO","BASIC","ED_Admit",9740
2015,106381154,"UCSF MEDICAL CENTER","SAN FRANCISCO","BASIC","ED_Visit",37611
2016,106381154,"UCSF MEDICAL CENTER","SAN FRANCISCO","BASIC","ED_Admit",10148
2016,106381154,"UCSF MEDICAL CENTER","SAN FRANCISCO","BASIC","ED_Visit",33058
2017,106381154,"UCSF MEDICAL CENTER","SAN FRANCISCO","BASIC","ED_Admit",11164
2017,106381154,"UCSF MEDICAL CENTER","SAN FRANCISCO","BASIC","ED_Visit",38645
2018,106381154,"UCSF MEDICAL CENTER","SAN FRANCISCO","BASIC","ED_Admit",11043
2018,106381154,"UCSF MEDICAL CENTER","SAN FRANCISCO","BASIC","ED_Visit",42148
2013,106382715,"CHINESE HOSPITAL","SAN FRANCISCO","STANDBY","ED_Admit",1440
2013,106382715,"CHINESE HOSPITAL","SAN FRANCISCO","STANDBY","ED_Visit",4281
2014,106382715,"CHINESE HOSPITAL","SAN FRANCISCO","STANDBY","ED_Admit",1338
2014,106382715,"CHINESE HOSPITAL","SAN FRANCISCO","STANDBY","ED_Visit",4783
2015,106382715,"CHINESE HOSPITAL","SAN FRANCISCO","STANDBY","ED_Admit",1379
2015,106382715,"CHINESE HOSPITAL","SAN FRANCISCO","STANDBY","ED_Visit",4913
2016,106382715,"CHINESE HOSPITAL","SAN FRANCISCO","STANDBY","ED_Admit",1196
2016,106382715,"CHINESE HOSPITAL","SAN FRANCISCO","STANDBY","ED_Visit",4830
2017,106382715,"CHINESE HOSPITAL","SAN FRANCISCO","STANDBY","ED_Admit",1179
2017,106382715,"CHINESE HOSPITAL","SAN FRANCISCO","STANDBY","ED_Visit",5468
2018,106382715,"CHINESE HOSPITAL","SAN FRANCISCO","STANDBY","ED_Admit",987
2018,106382715,"CHINESE HOSPITAL","SAN FRANCISCO","STANDBY","ED_Visit",5177
2018,106384202,"CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS","SAN FRANCISCO","BASIC","ED_Admit",763
2018,106384202,"CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS","SAN FRANCISCO","BASIC","ED_Visit",6905
2013,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Admit",1765
2013,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Visit",14563
2014,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Admit",1733
2014,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Visit",20394
2015,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Admit",1852
2015,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Visit",23332
2016,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Admit",1935
2016,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Visit",24069
2017,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Admit",1863
2017,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Visit",25043
2018,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Admit",1919
2018,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Visit",22534
2013,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2129
2013,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",9417
2014,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2217
2014,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",14649
2015,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2334
2015,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",17074
2016,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2442
2016,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",17529
2017,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2636
2017,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",18318
2018,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2703
2018,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",17519
2013,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2333
2013,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",18680
2014,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2323
2014,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",19772
2015,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2426
2015,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",21966
2016,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2447
2016,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",22023
2017,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2799
2017,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",22928
2018,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2981
2018,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",21333
2013,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Admit",3484
2013,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Visit",29068
2014,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Admit",3181
2014,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Visit",31121
2015,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Admit",3158
2015,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Visit",33325
